Meeting,Segment,Word_Count,Excerpt,Compound,Positive_Pct,Negative_Pct,Neutral_Pct,Valence,Intensity,Polarity,Subjectivity,Dom_Emotion,Joy,Trust,Fear,Surprise,Sadness,Disgust,Anger,Anticipation
M4: Building Relationships,23,92,"Yes. All right. And just a reminder for the guidelines, make sure to listen to what everybody has to say,...",0.886,0.135,0.0,0.865,Positive,Strong,0.2781,0.6336,Anticipation,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.5
M4: Building Relationships,24,20,"Oh. I was just saying like partners and friends, we can kind of group them into one. So. Yes. Sorry.",0.7906,0.324,0.051,0.625,Positive,Strong,0.05,0.95,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,25,198,"All right. Well, I was just going to say that I've never had a partner before, but when it comes...",-0.8002,0.114,0.136,0.75,Negative,Strong,0.1971,0.382,Sadness,0.1176,0.1765,0.2059,0.0294,0.2353,0.1176,0.0882,0.0294
M4: Building Relationships,26,191,"And then I felt like I set myself, I don't know if this is like a good, I don't know...",0.8587,0.174,0.117,0.709,Positive,Strong,0.3127,0.5412,Anticipation,0.0968,0.0645,0.1613,0.129,0.1613,0.0968,0.0968,0.1935
M4: Building Relationships,27,29,"Exactly. I feel like that helped a little bit. I don't know if it's healthy, but at least or like...",0.705,0.209,0.0,0.791,Positive,Strong,0.0525,0.53,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,28,26,Do you feel as if you've bottled up these feelings because you're afraid of being rejected? Is that the main...,-0.5661,0.0,0.128,0.872,Negative,Moderate,-0.2167,0.6167,Fear,0.1111,0.1111,0.2222,0.1111,0.1111,0.1111,0.1111,0.1111
M4: Building Relationships,29,277,"I don't know, I mean it maybe like. I don't know, I guess I don't, I feel like it's necessarily...",0.975,0.152,0.067,0.781,Positive,Strong,-0.0023,0.5647,Trust,0.1364,0.3182,0.0455,0.1364,0.1364,0.0455,0.0909,0.0909
M4: Building Relationships,30,275,"And even if I, even if they were, and even if I tried, then I would be too inexperienced and...",0.9615,0.178,0.112,0.709,Positive,Strong,0.2471,0.4999,Sadness,0.102,0.102,0.1429,0.102,0.1633,0.1429,0.1633,0.0816
M4: Building Relationships,31,256,"It's like, fine, but they don't like it's, I don't know if it hurts more when it feels like it's...",0.9954,0.271,0.097,0.632,Positive,Strong,0.1724,0.4481,Joy,0.2727,0.25,0.0909,0.0682,0.0909,0.0455,0.0682,0.1136
M4: Building Relationships,32,49,"It seems like we're talking a lot about like relationships right now, but like, what about friendships? Because I feel...",0.9231,0.35,0.123,0.527,Positive,Strong,-0.0048,0.5119,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,33,140,"Yeah. Kind of what I was saying, where it hurts more down the line because it feels more personal and...",0.9426,0.19,0.102,0.708,Positive,Strong,0.0463,0.5111,Trust,0.25,0.3571,0.0357,0.0714,0.1429,0.0,0.0357,0.1071
M4: Building Relationships,34,91,"I don't think I've really experienced rejection on a friendship level myself. You know, it's just kind of. I think...",0.7688,0.127,0.04,0.834,Positive,Strong,0.4024,0.5786,Trust,0.2857,0.4286,0.0714,0.0,0.0714,0.0714,0.0714,0.0
M4: Building Relationships,35,42,"And it could be like within a few months, or it could be within a few years that that happens,...",0.0534,0.056,0.051,0.893,Positive,Mild,0.15,0.48,Joy,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2
M4: Building Relationships,36,34,"I feel that too. I feel like it's less with romantic. It can be a lot more of a sharper,...",0.7736,0.28,0.08,0.64,Positive,Strong,0.0512,0.3917,Joy,0.2727,0.2727,0.0909,0.0,0.0909,0.0909,0.0909,0.0909
M4: Building Relationships,37,279,"Like an immediate like, yeah, fizzle out. There was one time when I was this one. It's still hurts to...",-0.6813,0.071,0.073,0.857,Negative,Strong,0.0633,0.5125,Surprise,0.0323,0.1613,0.129,0.2258,0.129,0.0323,0.129,0.1613
M4: Building Relationships,38,32,"Yes, definitely. But on the other hand, I'm a little afraid that if I even try to approach this person...",0.2023,0.194,0.15,0.655,Positive,Mild,-0.2625,0.575,Fear,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0
M4: Building Relationships,39,196,"A lot of times as well, especially when I arrived here in college. I talk with a lot of people....",0.98,0.164,0.012,0.824,Positive,Strong,0.1387,0.4054,Joy,0.1875,0.1875,0.0625,0.125,0.125,0.0625,0.0625,0.1875
M4: Building Relationships,40,18,"I always wonder, like, do people genuinely forget? I have no idea. Because this happens all the time.",-0.1531,0.116,0.19,0.694,Negative,Mild,0.4,0.5,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M4: Building Relationships,41,169,"Yeah. And I cried a lot, a lot. I remember calling my mom when I figured out about my roommate...",0.6375,0.145,0.118,0.737,Positive,Strong,0.185,0.4309,Joy,0.3,0.3,0.0,0.1,0.1,0.1,0.0,0.1
M4: Building Relationships,42,24,I'm so sorry. And remind us of your name again. And let's go around in circles so we can all...,-0.1513,0.0,0.065,0.935,Negative,Mild,-0.3125,0.6875,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,43,56,"Sophie. And I think you bring up such a good point in that I think also in college, but especially...",0.9538,0.276,0.045,0.679,Positive,Strong,0.0233,0.6367,Joy,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.125
M4: Building Relationships,44,241,"I found the best thing for me was always being on a team just because I mean, being athletic. It...",0.9984,0.335,0.04,0.625,Positive,Strong,0.2379,0.5328,Trust,0.3158,0.3421,0.0789,0.0526,0.0526,0.0,0.0263,0.1316
M4: Building Relationships,45,24,"And that's actually a good point. I found for me, it's easier to become friends or do stuff when we're...",0.8316,0.295,0.0,0.705,Positive,Strong,0.7,0.6,Joy,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.125
M4: Building Relationships,46,24,"Like the, the step to make connections with other people. Like you didn't have to do that because this situation...",0.6124,0.185,0.0,0.815,Positive,Strong,-0.125,0.375,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,47,18,Kind of helps build that connection because it gives you a platform to kind of build off of.,0.3818,0.133,0.0,0.867,Positive,Moderate,0.6,0.9,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,48,108,"But then it also hurts even more when, when you feel like you've made a connection, you have similar interests,...",-0.8978,0.085,0.153,0.762,Negative,Strong,0.1371,0.546,Fear,0.0588,0.1176,0.1765,0.1176,0.1765,0.0,0.1765,0.1765
M4: Building Relationships,49,69,"Yeah, I feel like that degree of how deep or meaningful connection can be really depends on the person. Like...",0.9493,0.256,0.0,0.744,Positive,Strong,0.215,0.52,Trust,0.3333,0.4444,0.0,0.0,0.0,0.0,0.0,0.2222
M4: Building Relationships,50,111,I'd say the depth of the depth or emotion of a relationship depends a lot on how often you see...,0.6589,0.061,0.015,0.924,Positive,Strong,0.2444,0.4833,Trust,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,51,271,"I feel like it, and this is a tricky one, because I feel like it requires both people being vulnerable...",0.9963,0.258,0.063,0.679,Positive,Strong,-0.0085,0.4135,Trust,0.1379,0.2414,0.1379,0.0345,0.1379,0.0345,0.1034,0.1724
M4: Building Relationships,52,220,"And for some reason, I also share a lot of my personal information about myself whenever I'm. And then I...",0.2963,0.064,0.059,0.877,Positive,Mild,0.0599,0.4047,Trust,0.25,0.2917,0.0417,0.125,0.0417,0.0417,0.0,0.2083
M4: Building Relationships,53,177,"He liked me before, but I wanted the attention. I wanted to play. But then he started to be vulnerable...",0.9899,0.242,0.079,0.679,Positive,Strong,0.1652,0.4978,Joy,0.3333,0.3333,0.0667,0.0,0.1333,0.1333,0.0,0.0
M4: Building Relationships,54,131,"No, I mean, I think we're all interesting in our own ways. Like we have like. Like Nick has his...",0.9661,0.191,0.01,0.799,Positive,Strong,0.1618,0.479,Trust,0.2222,0.4444,0.0,0.1111,0.0,0.0,0.0,0.2222
M4: Building Relationships,55,223,It's funny. I feel like this is another one where I approach it differently romantically versus like with friends and...,0.9957,0.295,0.061,0.644,Positive,Strong,-0.0244,0.7011,Trust,0.2368,0.2895,0.0526,0.1053,0.0789,0.1053,0.0526,0.0789
M4: Building Relationships,56,189,"And she has not really told me anything personal about herself that she hasn't. Also, I've seen her tell like...",0.9785,0.212,0.092,0.696,Positive,Strong,-0.1752,0.6557,Trust,0.1053,0.3158,0.0526,0.0,0.1579,0.1053,0.0526,0.2105
M4: Building Relationships,57,123,"Yeah. It feels weird. Yeah. Like uneven. And I don't know, it's a great question of like, is there a...",0.977,0.257,0.054,0.689,Positive,Strong,-0.0894,0.5653,Joy,0.2143,0.2143,0.0,0.2143,0.0714,0.1429,0.0,0.1429
M4: Building Relationships,58,64,"Perhaps if you framed it as a statement, like if you want to talk about something, if you want to...",0.8176,0.174,0.027,0.799,Positive,Strong,0.1333,0.4667,Trust,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.2
M4: Building Relationships,59,31,"There's nothing I could ever think of. Yeah. If I if I tell you something that's vulnerable to me, I...",0.5574,0.155,0.054,0.791,Positive,Moderate,0.1667,0.7333,Trust,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,60,40,"But I also feel like, you know, you should reciprocate as well, because if I'm going to be uncomfortable about...",0.9398,0.362,0.061,0.577,Positive,Strong,-0.5,1.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,61,110,If you have a problem that's just as bad. I want to even if it's just hearing about it. Yeah....,-0.0387,0.132,0.117,0.751,Neutral,Neutral,0.08,0.5333,Fear,0.0769,0.1538,0.3077,0.0,0.2308,0.0769,0.0769,0.0769
M4: Building Relationships,62,27,"Well, aside from somebody being vulnerable with you, what are some things that make you feel like you're valued or...",0.9153,0.391,0.051,0.559,Positive,Strong,0.1333,0.4667,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,63,47,If they do gestures for you. They make sure to send you a text Make sure that they put a...,0.8807,0.225,0.0,0.775,Positive,Strong,0.5,0.8889,Anticipation,0.25,0.125,0.0,0.25,0.0,0.0,0.0,0.375
M4: Building Relationships,64,47,"Actions that are specific to me to like a, like a gift that feels really like, oh, this person knew...",0.9523,0.323,0.0,0.677,Positive,Strong,0.2354,0.4708,Joy,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
M4: Building Relationships,65,67,Looking out for you and they're on your side. I know I have a strong connection with my team on...,0.872,0.161,0.0,0.839,Positive,Strong,0.1458,0.5708,Trust,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,66,88,"I think that The gesture says a lot like the person doesn't necessarily need to say, hey, I'm your best...",0.9575,0.207,0.0,0.793,Positive,Strong,0.4167,0.7667,Joy,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333
M4: Building Relationships,67,60,"Yeah. Like it shows that you are important in some level for the other person, like they actually care about...",0.7469,0.161,0.0,0.839,Positive,Strong,0.0688,0.3854,Trust,0.2222,0.3333,0.0,0.1111,0.0,0.0,0.0,0.3333
M4: Building Relationships,68,210,I've been thinking about this a lot this year. I think for some reason I also kind of hyper fixate...,0.9865,0.215,0.053,0.732,Positive,Strong,0.0816,0.4811,Anticipation,0.2222,0.1481,0.037,0.1852,0.0741,0.037,0.037,0.2593
M4: Building Relationships,69,25,"I mean, I think that totally makes sense. Like it hurts when we invest so much into others around us...",0.2878,0.173,0.102,0.725,Positive,Mild,-0.0375,0.5458,Fear,0.0,0.0,0.3333,0.0,0.3333,0.0,0.3333,0.0
M4: Building Relationships,70,20,Definitely having a lot of common factors in what makes good versus not so good friendship or relationship on that.,-0.0105,0.206,0.207,0.587,Neutral,Neutral,0.275,0.55,Joy,0.2727,0.2727,0.0,0.1818,0.0,0.0,0.0909,0.1818
M4: Building Relationships,71,78,"You know, this is just kind of a random thought, but I feel like when people are really interested in...",0.9866,0.34,0.0,0.66,Positive,Strong,0.1766,0.6521,Trust,0.1429,0.4286,0.0,0.0,0.1429,0.1429,0.0,0.1429
M4: Building Relationships,72,62,"I think. One of these questions people made me realize they're not my friends, but they wanted to know what...",0.6203,0.088,0.027,0.886,Positive,Strong,0.0,0.0,Joy,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,73,51,I think it was the beach or the snow in Virginia. I don't I don't want to be free. You...,0.5318,0.102,0.0,0.898,Positive,Moderate,-0.0042,0.64,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,74,123,"Maybe I feel like when somebody wants to know me on a deeper level, they'll ask me What are some...",0.9801,0.23,0.014,0.756,Positive,Strong,0.2806,0.4245,Joy,0.2727,0.2727,0.0,0.1818,0.0,0.0,0.0,0.2727
M4: Building Relationships,75,304,"I'm trying to think if there's anything like I ask people. Also, when I really want to figure out what...",0.9985,0.287,0.018,0.695,Positive,Strong,0.1323,0.4502,Joy,0.4,0.2,0.0,0.0,0.0667,0.1333,0.0,0.2
M4: Building Relationships,76,65,"So yeah, like, I feel like when somebody asks me like how my day was, I'm like, that's just so...",0.9204,0.244,0.0,0.756,Positive,Strong,0.1036,0.2241,Trust,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333
M4: Building Relationships,77,104,"Yeah. I feel like and this may be more like specific to myself, but I found a good group of...",0.9859,0.274,0.0,0.726,Positive,Strong,0.2145,0.3477,Joy,0.3636,0.3636,0.0,0.0909,0.0,0.0,0.0,0.1818
M4: Building Relationships,78,38,"Do you guys feel comfortable sharing like your worldviews with relationships, like in the very beginning, or are you more...",0.9645,0.444,0.0,0.556,Positive,Strong,0.2181,0.4673,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,79,110,"I think it really depends on the context. For example, me I usually don't talk about like politics or my...",0.9516,0.162,0.025,0.813,Positive,Strong,0.1437,0.4219,Joy,0.3571,0.3571,0.0,0.0,0.0,0.0,0.1429,0.1429
M4: Building Relationships,80,173,"I suppose I've always said I don't encroach any subjects. I usually try to let the person talk, and if...",0.9579,0.146,0.038,0.816,Positive,Strong,0.1915,0.6326,Trust,0.1538,0.3846,0.0769,0.0769,0.0,0.0,0.0769,0.2308
M4: Building Relationships,81,89,"Because if I knew someone and you know, the conversation is going, well, this person seems nice and. I don't...",0.9317,0.206,0.086,0.708,Positive,Strong,0.1833,0.5017,Joy,0.2,0.2,0.0667,0.1333,0.0667,0.0667,0.1333,0.1333
M4: Building Relationships,82,20,Know that a lot of times sharing these sorts of things can be really different depending on what cultural contexts.,0.4215,0.128,0.0,0.872,Positive,Moderate,0.05,0.35,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M4: Building Relationships,83,85,"So like, do you think that Americans and Brazilians are like more or less similar in the degree to which...",0.9742,0.292,0.031,0.677,Positive,Strong,0.1,0.3724,Trust,0.2857,0.4286,0.1429,0.0,0.0,0.0,0.0,0.1429
M4: Building Relationships,84,85,"Well, Brazilians for some reason are generally a more talkative people. You know, they talk a lot, they say a...",0.2144,0.076,0.045,0.879,Positive,Mild,0.075,0.365,Joy,0.1667,0.1667,0.1667,0.0,0.1667,0.1667,0.1667,0.0
M4: Building Relationships,85,51,It sounds so refreshing that people would just give you the honest answer. You don't have to think if they're...,0.8442,0.159,0.0,0.841,Positive,Strong,0.42,0.68,Joy,0.1667,0.1667,0.1667,0.0,0.1667,0.1667,0.1667,0.0
M4: Building Relationships,86,43,"Oh, I think so. I don't from all I've heard from people here on college and from what I've Same...",0.4854,0.092,0.0,0.908,Positive,Moderate,-0.0417,0.3667,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M4: Building Relationships,87,78,"Because actually, you're not the only person who's observed this about this big sort of like slightly more closed in....",0.5267,0.055,0.0,0.945,Positive,Moderate,0.115,0.395,Surprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M4: Building Relationships,88,23,Kind of makes sense because that's kind of where the country started from. So they would inherit maybe some of...,0.0,0.0,0.0,1.0,Neutral,Neutral,0.4,0.9333,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,89,53,Do you guys feel that it's difficult to make relationships with people who are different from you or maybe not...,0.9525,0.291,0.072,0.637,Positive,Strong,0.0094,0.6,Joy,0.25,0.25,0.25,0.0,0.0,0.0,0.125,0.125
M4: Building Relationships,90,51,"I find it kind of difficult if I don't have something in common with you, because I don't have something...",0.3197,0.091,0.05,0.859,Positive,Moderate,-0.1357,0.7214,Joy,0.4444,0.4444,0.1111,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,91,141,"Definitely. You have to need to have at least one thing in common to talk about, because I don't know...",0.9389,0.13,0.031,0.839,Positive,Strong,0.129,0.5345,Anticipation,0.1429,0.1429,0.1429,0.0,0.1429,0.0,0.1429,0.2857
M4: Building Relationships,92,88,"So I think that's a good point because I found myself, you know, while I need something based on common...",0.8189,0.139,0.054,0.808,Positive,Strong,0.4333,0.7528,Trust,0.4231,0.4615,0.0,0.0385,0.0385,0.0,0.0,0.0385
M4: Building Relationships,93,314,"Yeah, I feel like, yeah, having a shared interest immediately is helpful. But then I've also had to go the...",0.9986,0.303,0.024,0.674,Positive,Strong,-0.0424,0.5106,Trust,0.24,0.4,0.08,0.0,0.16,0.0,0.0,0.12
M4: Building Relationships,94,102,"Well, I know we touched on a lot of topics and being a bit conscious on time like based on...",0.9694,0.23,0.018,0.752,Positive,Strong,0.1125,0.3458,Joy,0.25,0.25,0.125,0.0,0.125,0.0,0.125,0.125
M4: Building Relationships,95,120,"I think that being open to things, and I was drawing middle school, I was really, really, really introverted. Didn't...",0.1154,0.053,0.025,0.923,Positive,Mild,0.1028,0.4944,Anticipation,0.1667,0.3333,0.0,0.0,0.0,0.0,0.0,0.5
M4: Building Relationships,96,107,"Like resources maybe of like, like tips and tricks and stuff and like things like, or like, maybe even like,...",0.9923,0.366,0.035,0.598,Positive,Strong,0.24,0.835,Joy,0.4,0.3,0.0,0.2,0.0,0.0,0.0,0.1
M4: Building Relationships,97,23,"I think it would probably be open to the broader community, but we haven't like dished out the specifics of...",-0.0039,0.101,0.101,0.798,Neutral,Neutral,0.0,0.5,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,98,69,"So I was thinking if it was just UCSB, there could be like, like a bunch of resources, like maybe...",0.9684,0.298,0.0,0.702,Positive,Strong,0.2,0.475,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,99,44,"Even if it is a general community, we could still use UCSB as sort of like a base and then...",0.025,0.048,0.046,0.907,Neutral,Neutral,-0.0688,0.6937,Trust,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,100,31,"Yeah. Because there are a lot of spaces like spaces here, you know. Oh, let's go to the conference room...",0.5719,0.139,0.0,0.861,Positive,Moderate,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,101,83,"Because when I was trying to learn sign language, which I had issues with, the deaf community actually met at...",0.2975,0.026,0.0,0.974,Positive,Mild,0.4,0.6333,Joy,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2
M4: Building Relationships,102,20,"Yeah. Like maybe some sort of like resources for different interests that people. I mean, that's a lot to compile.",0.785,0.358,0.0,0.642,Positive,Strong,-0.1562,0.6438,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,103,156,"And then like, yeah, so like start with an interest. Okay. Like maybe go attend one of these. And then...",0.9923,0.328,0.048,0.625,Positive,Strong,0.4833,0.6333,Sadness,0.1333,0.1333,0.1333,0.0667,0.2,0.0667,0.1333,0.1333
M4: Building Relationships,104,36,And saying that I've been talking about with a friend of mine about having a group for autistic people where...,0.7269,0.177,0.0,0.823,Positive,Strong,-0.2,0.2,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,105,94,"Yeah, I think something local is good because I'm a part of like a few of those kind of groups,...",0.989,0.324,0.0,0.676,Positive,Strong,0.2231,0.4746,Joy,0.3333,0.3333,0.0,0.2222,0.0,0.0,0.0,0.1111
M4: Building Relationships,106,61,"Yeah, yeah. It's just like me in person, like once a week or once a month and kind of support...",0.9638,0.307,0.0,0.693,Positive,Strong,0.2219,0.5188,Trust,0.3333,0.5,0.0,0.0,0.0,0.0,0.0,0.1667
M4: Building Relationships,107,23,"Do you like like a chatting, like more talking structure, or do you think an activity based event would be...",0.7579,0.273,0.0,0.727,Positive,Strong,0.5,0.5,Trust,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,108,48,"It's tough because if it's an activity that not a lot of people like, like, I don't know, I'm thinking...",-0.2275,0.098,0.134,0.768,Negative,Mild,-0.3722,0.4833,Fear,0.0,0.1429,0.2857,0.0,0.2857,0.1429,0.1429,0.0
M4: Building Relationships,109,39,"People who want to do activity can sit over here and do that, but people just want to hang out...",0.1531,0.066,0.0,0.934,Positive,Mild,0.0,0.75,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,110,53,"I'm sorry. This will be my last question. I know we're very short on time, but let's say you met...",0.9109,0.189,0.019,0.792,Positive,Strong,0.12,0.5513,Joy,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333
M4: Building Relationships,111,34,"Continue to meet with those events, exchange numbers, or have the coordinator kind of work out something between you? Maybe....",0.0,0.0,0.0,1.0,Neutral,Neutral,0.3,0.7192,Trust,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,112,52,"As you said try to get the contact of the person like a phone number, Instagram. And then if another...",0.6486,0.114,0.0,0.886,Positive,Strong,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4: Building Relationships,113,37,"Like if I like, if I met somebody that I wanted to hang out with. I would totally give them...",0.0772,0.117,0.087,0.796,Positive,Mild,-0.0667,0.8833,Trust,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0
M4: Building Relationships,114,262,"After the. Initial meeting. Like I've definitely had the thing where I've met someone at an event. Actually, this happened...",0.9827,0.14,0.016,0.844,Positive,Strong,0.1283,0.3625,Anticipation,0.1333,0.1333,0.0,0.0667,0.1333,0.0667,0.0667,0.4
M4: Building Relationships,115,64,"Yeah, yeah. I think like, yeah. Or like even yeah, texting and say like, hey, love that idea to do...",0.8375,0.259,0.06,0.68,Positive,Strong,0.2021,0.4521,Joy,0.1429,0.0,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429
M4: Building Relationships,116,23,"And not too quick. I don't know what the right. I don't know what the right time is, but something...",0.0,0.0,0.0,1.0,Neutral,Neutral,0.3016,0.5238,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M5: Trust Conflict,1,165,"And I know I haven't been here for the last couple of weeks, so there's some some new faces. So...",0.9613,0.142,0.012,0.846,Positive,Strong,0.0308,0.4692,Trust,0.0,0.2727,0.0909,0.0,0.1818,0.1818,0.0,0.2727
M5: Trust Conflict,2,162,And then. Yeah. So we took the feedback of giving questions ahead of time for folks that and then also...,0.9842,0.183,0.02,0.798,Positive,Strong,0.2538,0.5564,Trust,0.2143,0.3571,0.0357,0.0357,0.1071,0.0357,0.0,0.2143
M5: Trust Conflict,3,66,"Well, I think one that I can see is, is it going to be a romantic one or is it...",0.9214,0.204,0.016,0.78,Positive,Strong,0.5,0.65,Joy,0.2941,0.2941,0.0,0.1176,0.0,0.0,0.0,0.2941
M5: Trust Conflict,4,18,"Yeah, that makes sense. Make sure on the same page in terms of like what type of relationship.",0.7184,0.318,0.0,0.682,Positive,Strong,0.25,0.5069,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,5,28,"I don't see, I don't think that's like a hard rule for me, but it's good to know. So I...",0.7571,0.213,0.081,0.706,Positive,Strong,0.1021,0.3354,Trust,0.1429,0.2857,0.1429,0.1429,0.0,0.1429,0.0,0.1429
M5: Trust Conflict,6,169,It's making me realize I feel like I don't set boundaries initially and maybe I should. I think like it's...,0.9934,0.278,0.012,0.71,Positive,Strong,0.1794,0.4687,Trust,0.2667,0.3333,0.0,0.0667,0.0,0.0667,0.0,0.2667
M5: Trust Conflict,7,40,"Maybe past trauma being around other people, it might be good to know. So that way, like I don't do...",-0.3649,0.085,0.141,0.775,Negative,Moderate,-0.1375,0.5158,Joy,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
M5: Trust Conflict,8,24,Like if a woman had bad experience around men. That's good to know. It's that way. I can just be...,0.2263,0.181,0.117,0.702,Positive,Mild,0.0833,0.5056,Joy,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
M5: Trust Conflict,9,72,And it's relatively like what you were talking about. I think that it's a good idea. It's going to be...,0.9694,0.308,0.065,0.627,Positive,Strong,0.1054,0.5742,Anticipation,0.1875,0.1875,0.0625,0.125,0.0625,0.0625,0.0625,0.25
M5: Trust Conflict,10,45,Like are you okay with hand-holding or kissing or other forms of. Intimacy because that can be different across not...,0.6124,0.146,0.0,0.854,Positive,Strong,0.0594,0.5031,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,11,24,"Yeah, I think that's that's really important too. Not just the physical affection, but the physical affection plus the visibility...",0.8379,0.332,0.0,0.668,Positive,Strong,0.0688,0.4152,Trust,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,12,28,And so this next one. So how do you how do you build trust with a potential partner or friend?...,0.8541,0.272,0.0,0.728,Positive,Strong,0.0,0.5,Trust,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25
M5: Trust Conflict,13,22,"Definitely talking things out, you know, regardless if it's easy or hard. Just talking it out is the best way...",0.8555,0.336,0.048,0.616,Positive,Strong,0.2854,0.5437,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,14,131,We talked a lot last time about vulnerability to just being able to. Yeah. Like in relation to talking to...,0.9758,0.234,0.077,0.69,Positive,Strong,0.0863,0.5111,Trust,0.1429,0.3571,0.0714,0.0,0.0714,0.0714,0.0,0.2857
M5: Trust Conflict,15,50,"I think another thing to look out for is how they handle trust and secrets with other people. Like, are...",0.9111,0.262,0.042,0.696,Positive,Strong,-0.135,0.605,Trust,0.1667,0.8333,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,16,71,"It's to add off of that. Would it make the situation worse or better? You know, when you were talking...",0.3485,0.072,0.04,0.887,Positive,Moderate,-0.0171,0.5743,Trust,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.0
M5: Trust Conflict,17,39,"That's like a totally another friend group or something, right. Where you're not connected with that might be one thing,...",0.8895,0.248,0.0,0.752,Positive,Strong,0.1429,0.6429,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,18,93,"I think also, maybe it's kind of silly because I went to a lot of summer camps as a kid,...",0.9858,0.283,0.009,0.708,Positive,Strong,0.0246,0.5326,Trust,0.2857,0.4286,0.0,0.0,0.0,0.0,0.0,0.2857
M5: Trust Conflict,19,33,"Or at least trust also in knowing that someone is like reliable, I think is like knowing that they show...",0.8074,0.217,0.0,0.783,Positive,Strong,-0.3,0.4,Trust,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4
M5: Trust Conflict,20,40,"The next question. Oh. It sounds like you may have already talked about vulnerability last time, so we can jump...",0.4767,0.114,0.043,0.843,Positive,Moderate,0.075,0.1917,Joy,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25
